stock_code,name,name_abbr,tax_code,industry_code,company_type,industry
3402,漢科系統科技股份有限公司,漢科,23830295,31,上櫃,其他電子業
3303,岱稜科技股份有限公司,岱稜,23842911,31,上櫃,其他電子業
5457,宣德科技股份有限公司,宣德,23866949,28,上櫃,電子零組件業
4905,台聯電訊股份有限公司,台聯電,23882531,27,上櫃,通信網路業
4431,敏成健康科技股份有限公司,敏成健康,23883150,20,興櫃,其他
5474,聰泰科技開發股份有限公司,聰泰,23902678,25,上櫃,電腦及週邊設備業
4578,總格精密股份有限公司,總格精密,23903228,5,興櫃,電機機械
1475,台灣業旺股份有限公司,業旺,23912057,4,上市,紡織纖維
1259,安心食品服務股份有限公司,安心,23928945,16,上櫃,觀光事業
6697,東捷資訊服務股份有限公司,東捷資訊,23929058,30,上櫃,資訊服務業
2068,優頻科技材料股份有限公司,優頻,23929418,20,公開發行,其他
3171,新洲全球股份有限公司,新洲,23945965,38,上櫃,居家生活
3541,西柏科技股份有限公司,西柏,23975263,31,上櫃,其他電子業
3321,同泰電子科技股份有限公司,同泰,23983947,28,上市,電子零組件業
8183,台灣精星科技股份有限公司,精星,23984925,31,上櫃,其他電子業
2712,遠雄悅來大飯店股份有限公司,遠雄來,23986016,16,上市,觀光事業
5533,皇鼎建設開發股份有限公司,皇鼎,23988653,14,上市,建材營造
2206,三陽工業股份有限公司,三陽工業,24004006,12,上市,汽車工業
2504,國產建材實業股份有限公司,國產,24060203,14,上市,建材營造
1587,吉茂精密股份有限公司,吉茂,24157564,12,上市,汽車工業
6721,信實保全股份有限公司,信實,24210110,20,上櫃,其他
6536,碩豐數位科技股份有限公司,碩豐,24231494,30,興櫃,資訊服務業
7555,美萌科技股份有限公司,美萌,24251218,22,興櫃,生技醫療業
4566,時碩工業股份有限公司,時碩工業,24262159,5,上市,電機機械
4160,訊聯基因數位股份有限公司,訊聯基因,24268870,22,上櫃,生技醫療業
6412,群光電能科技股份有限公司,群電,24284436,28,上市,電子零組件業
6665,康聯生醫科技股份有限公司,康聯生醫,24291669,22,興櫃,生技醫療業
4950,牧東光電股份有限公司,牧東,24302624,20,上櫃,其他
4188,安克生醫股份有限公司,安克,24316471,22,上櫃,生技醫療業
6650,帝圖科技文化股份有限公司,帝圖,24327189,32,興櫃,文化創意業
6680,鑫創電子股份有限公司,鑫創電子,24332747,25,上櫃,電腦及週邊設備業
6703,軒郁國際股份有限公司,軒郁,24347235,22,上櫃,生技醫療業
2750,桃禧航空城大飯店股份有限公司,桃禧,24395427,16,興櫃,觀光事業
6403,群登科技股份有限公司,群登,24399520,27,興櫃,通信網路業
6813,富動科技股份有限公司,富動科,24403572,25,興櫃,電腦及週邊設備業
6484,惠合再生醫學生技股份有限公司,惠合,24405425,7,公開發行,化學生技醫療
7590,怡和國際股份有限公司,怡和國際,24455135,20,興櫃,其他
6674,鋐寶科技股份有限公司,鋐寶科技,24456541,27,上市,通信網路業
6918,愛派司生技股份有限公司,愛派司,24461404,22,興櫃,生技醫療業
6999,瀚醫生技股份有限公司,瀚醫生技,24465838,7,公開發行,化學生技醫療
7558,群利科技股份有限公司,群利科技,24467961,20,興櫃,其他
6032,國際連股份有限公司,國際連,24478209,17,公開發行,金融保險
6428,台灣淘米科技股份有限公司,台灣淘米,24482647,32,興櫃,文化創意業
4164,承業生醫投資控股股份有限公司,承業醫,24483414,22,上市,生技醫療業
6572,博錸生技股份有限公司,博錸,24489199,22,興櫃,生技醫療業
6555,榮炭科技股份有限公司,榮炭,24489613,28,興櫃,電子零組件業
6793,天力離岸風電科技股份有限公司,天力離岸,24490436,20,興櫃,其他
6909,創控科技股份有限公司,創控,24496001,24,興櫃,半導體業
6465,威潤科技股份有限公司,威潤,24497254,27,上櫃,通信網路業
2073,雄順金屬股份有限公司,雄順,24512261,10,上櫃,鋼鐵工業
7578,利百景股份有限公司,利百景,24527031,20,興櫃,其他
6938,藍新資訊股份有限公司,藍新資,24540267,20,公開發行,其他
6620,漢達生技醫藥股份有限公司,漢達,24546157,22,興櫃,生技醫療業
6892,台寶生醫股份有限公司,台寶生醫,24571303,22,興櫃,生技醫療業
6810,新穎生醫股份有限公司,新穎生醫,24613916,22,興櫃,生技醫療業
6562,聯亞藥業股份有限公司,聯亞藥,24626617,22,興櫃,生技醫療業
8475,新彰數位有線電視股份有限公司,新彰,24635926,20,公開發行,其他
6877,鏵友益科技股份有限公司,鏵友益,24664196,31,上櫃,其他電子業
6036,橘子支行動支付股份有限公司,橘子支付,24706576,17,公開發行,金融保險
6872,浩宇生醫股份有限公司,浩宇生醫,24731239,22,興櫃,生技醫療業
6934,心誠鎂行動醫電股份有限公司,心誠鎂,24754176,7,公開發行,化學生技醫療
6692,進金生能源服務股份有限公司,進能服,24758118,35,興櫃,綠能環保
6827,巨生生醫股份有限公司,巨生醫,24765568,22,興櫃,生技醫療業
6815,晶鑽生醫股份有限公司,晶鑽生醫,24771301,22,興櫃,生技醫療業
6754,匯僑室內裝修設計股份有限公司,匯僑設計,24775812,38,上市,居家生活
6825,和暢科技股份有限公司,和暢科技,24776663,25,興櫃,電腦及週邊設備業
6622,百聿數碼創意股份有限公司,百聿數碼,24777847,32,興櫃,文化創意業
6808,三鼎生物科技股份有限公司,三鼎生技,24782320,22,興櫃,生技醫療業
6550,北極星藥業集團股份有限公司,北極星藥業-KY,24792045,22,上市,生技醫療業
6541,泰福生技股份有限公司,泰福-KY,24797816,22,上市,生技醫療業
6682,華旭矽材股份有限公司,華旭矽材,24804181,26,興櫃,光電業
3712,永崴投資控股股份有限公司,永崴投控,24813370,25,上市,電腦及週邊設備業
6940,格斯科技股份有限公司,格斯科技*,24837296,28,興櫃,電子零組件業
6822,台灣創新材料股份有限公司,台創材,24851135,7,公開發行,化學生技醫療
6961,旅天下聯合國際旅行社(股)公司,旅天下,24943536,16,興櫃,觀光事業
6883,微電能源股份有限公司,微電能源,24978128,20,公開發行,其他
6491,晶碩光學股份有限公司,晶碩,25021158,22,上市,生技醫療業
6518,康科特股份有限公司,康科特,25029519,22,興櫃,生技醫療業
6948,台灣彩光科技股份有限公司,台灣彩光,25052644,20,公開發行,其他
6527,明達醫學科技股份有限公司,明達醫,25057697,22,上櫃,生技醫療業
6482,弘煜科技事業股份有限公司,弘煜科,25064206,32,上櫃,文化創意業
6732,昇佳電子股份有限公司,昇佳電子,25079572,24,上櫃,半導體業
6996,力領科技股份有限公司,力領科技,25086406,13,公開發行,電子工業
6786,芯測科技股份有限公司,芯測,25089282,24,興櫃,半導體業
6767,台灣微創醫療器材股份有限公司,台微醫,25098389,22,上櫃,生技醫療業
5262,立達國際電子股份有限公司,立達,25104761,24,興櫃,半導體業
8472,夠麻吉股份有限公司,夠麻吉,25145643,36,上櫃,數位雲端
6610,安成生物科技股份有限公司,安成生技,25147136,22,興櫃,生技醫療業
2637,慧洋海運股份有限公司,慧洋-KY,25637751,15,上市,航運業
911622,聚亨企業集團(泰國)大眾有限公司,泰聚亨-DR,26064801,91,上市,#N/A
1337,亞洲塑膠再生資源控股有限公司,再生-KY,26068617,3,上市,塑膠工業
911608,明輝環球企業有限公司,明輝-DR,26264842,91,上市,#N/A
4943,開曼康而富控股股份有限公司,康控-KY,26320984,28,上市,電子零組件業
4154,樂威科股份有限公司,樂威科-KY,26330076,20,上櫃,其他
2924,開曼群島宏太股份有限公司,宏太-KY,26335810,38,上櫃,居家生活
5871,中租控股股份有限公司,中租-KY,26389569,20,上市,其他
4958,臻鼎科技控股股份有限公司,臻鼎-KY,26392564,28,上市,電子零組件業
1338,廣華控股有限公司,廣華-KY,26594386,12,上市,汽車工業
4912,聯德控股股份有限公司,聯德控股-KY,26595630,28,上市,電子零組件業
3665,貿聯控股(BizLink Holding Inc.),貿聯-KY,26644007,31,上市,其他電子業
4935,茂林光電科技(開曼)股份有限公司,茂林-KY,26797925,26,上市,光電業
8404,百和興業股份有限公司(開曼),百和興業-KY,26829193,20,上市,其他
7561,光晟生物科技股份有限公司,光晟生技,27219254,22,興櫃,生技醫療業
000888,國泰綜合證券股份有限公司,國泰證,27236155,XX,公開發行,管理股票
3701,大眾全球投資控股股份有限公司,大眾控,27242184,25,上市,電腦及週邊設備業
6570,維田科技股份有限公司,維田,27271130,25,上櫃,電腦及週邊設備業
8495,經緯航太科技股份有限公司,經緯航,27285850,20,公開發行,其他
3530,晶相光電股份有限公司,晶相光,27298412,24,上市,半導體業
6797,台灣圓點奈米技術股份有限公司,圓點奈米,27312189,22,興櫃,生技醫療業
8473,山林水環境工程股份有限公司,山林水,27329077,35,上市,綠能環保
6405,悅城科技股份有限公司,悅城,27340208,26,上市,光電業
6645,金萬林企業股份有限公司,金萬林,27348877,22,興櫃,生技醫療業
6850,光鼎生物科技股份有限公司,光鼎生技,27352652,22,興櫃,生技醫療業
8454,富邦媒體科技股份有限公司,富邦媒,27365925,36,上市,數位雲端
6470,宇智網通股份有限公司,宇智,27375986,27,上櫃,通信網路業
5267,龍翩真空科技股份有限公司,龍翩,27390847,26,興櫃,光電業
3548,兆利科技工業股份有限公司,兆利,27393491,28,上櫃,電子零組件業
3666,光耀科技股份有限公司,光耀,27397031,26,上櫃,光電業
2255,凱銳光電股份有限公司,凱銳光電,27420770,31,興櫃,其他電子業
7419,達勝科技股份有限公司,達勝,27449349,28,興櫃,電子零組件業
4155,訊映光電股份有限公司,訊映,27453928,22,上市,生技醫療業
6688,海樂影業股份有限公司,海樂影業,27457157,20,公開發行,其他
4163,鐿鈦科技股份有限公司,鐿鈦,27473348,22,上櫃,生技醫療業
5277,葳天科技股份有限公司,葳天,27473918,26,興櫃,光電業
8421,旭源包裝科技股份有限公司,旭源,27476083,20,上櫃,其他
4171,瑞基海洋生物科技股份有限公司,瑞基,27489806,33,上櫃,農業科技業
5274,信驊科技股份有限公司,信驊,27490748,24,上櫃,半導體業
6762,達亞國際股份有限公司,達亞,27491562,22,上櫃,生技醫療業
6707,富基電通股份有限公司,富基電通,27525541,29,興櫃,電子通路業
6596,寬宏藝術經紀股份有限公司,寬宏藝術,27530185,32,上櫃,文化創意業
4170,鑫品生醫科技股份有限公司,鑫品,27545820,7,公開發行,化學生技醫療
6676,祥翊製藥股份有限公司,祥翊,27559859,22,興櫃,生技醫療業
3509,聯禾有線電視股份有限公司,聯禾,27560639,20,公開發行,其他
5289,宜鼎國際股份有限公司,宜鼎,27565769,25,上櫃,電腦及週邊設備業
6652,雅祥生技醫藥股份有限公司,雅祥生醫,27570215,22,興櫃,生技醫療業
2237,華德動能科技股份有限公司,華德動能,27579308,5,興櫃,電機機械
6944,兆聯實業股份有限公司,兆聯實業,27585625,35,興櫃,綠能環保
4554,橙的電子股份有限公司,橙的,27601913,31,上櫃,其他電子業
6716,應廣科技股份有限公司,應廣,27619977,24,上櫃,半導體業
6998,友上科技股份有限公司,友上科,27635744,5,公開發行,電機機械
6533,晶心科技股份有限公司,晶心科,27638046,24,上市,半導體業
3689,湧德電子股份有限公司,湧德,27642463,28,上櫃,電子零組件業
3694,海華科技股份有限公司,海華,27667787,27,上市,通信網路業
8462,柏文健康事業股份有限公司,柏文,27693238,37,上市,運動休閒
7507,環拓科技股份有限公司,環拓科技,27695279,35,興櫃,綠能環保
3557,嘉威生活股份有限公司,嘉威,27717512,38,上市,居家生活
6842,一元素科技股份有限公司,一元素,27729833,24,興櫃,半導體業
4588,玖鼎電力資訊股份有限公司,玖鼎電力,27736932,5,興櫃,電機機械
8416,實威國際股份有限公司,實威,27746072,30,上櫃,資訊服務業
3576,聯合再生能源股份有限公司,聯合再生,27763753,26,上市,光電業
2640,台灣大車隊股份有限公司,大車隊,27767961,36,上櫃,數位雲端
4960,誠美材料科技股份有限公司,誠美材,27790294,26,上市,光電業
6559,研晶光電股份有限公司,研晶,27797183,26,興櫃,光電業
4729,熒茂光學股份有限公司,熒茂,27800048,26,上櫃,光電業
6830,汎銓科技股份有限公司,汎銓,27853425,31,上市,其他電子業
5244,弘凱光電股份有限公司,弘凱,27877550,26,上市,光電業
6510,中華精測科技股份有限公司,精測,27879121,24,上櫃,半導體業
7551,知識科技股份有限公司,知識科技,27880210,36,興櫃,數位雲端
3702,大聯大控股股份有限公司,大聯大,27928328,29,上市,電子通路業
5865,富邦人壽保險股份有限公司,富邦人壽,27935073,17,公開發行,金融保險
6915,美強光學股份有限公司,美強光,27935968,28,興櫃,電子零組件業
5272,笙科電子股份有限公司,笙科,27952369,24,上櫃,半導體業
2926,誠品生活股份有限公司,誠品生活,27952966,32,上櫃,文化創意業
7595,世基生物醫學股份有限公司,世基生醫,27953682,22,興櫃,生技醫療業
4172,因華生技製藥股份有限公司,因華,27964549,22,興櫃,生技醫療業
7570,紫金堂股份有限公司,紫金堂,27965076,20,公開發行,其他
4981,可取國際股份有限公司,可取,27976720,13,公開發行,電子工業
6679,鈺太科技股份有限公司,鈺太,27979753,24,上櫃,半導體業
